"Region","Year","meanPrec"
"PL31","1987",3.67876493706582
"PL32","1987",4.89152125404897
"PL33","1987",4.17827452711067
"PL34","1987",4.10806356777693
"PL41","1987",4.39602943630927
"PL42","1987",5.14478266926251
"PL43","1987",5.06804606341116
"PL51","1987",5.12300946283806
"PL52","1987",4.81607212104907
"PL61","1987",4.87334332412421
"PL62","1987",5.07466144069622
"PL63","1987",5.08993677022471
"PT11","1987",8.66768306559683
"PT15","1987",7.48990877432956
"PT16","1987",8.02878262749401
"PT17","1987",6.82085515849009
"PT18","1987",6.7862568737659
"PT20","1987",0
"PT30","1987",0
"RO11","1987",4.33441249599977
"RO12","1987",3.20432999872736
"RO21","1987",2.91669814968708
"RO22","1987",2.51562349933169
"RO31","1987",3.34523388088955
"RO32","1987",3.69352372920024
"RO41","1987",3.69814116801624
"RO42","1987",4.00345492099598
"SE11","1987",4.40728664119554
"SE12","1987",4.80504296328096
"SE21","1987",5.18925925654461
"SE22","1987",5.59879308714416
"SE23","1987",6.35318684003304
"SE31","1987",5.93443228114288
"SE32","1987",6.16615616888166
"SE33","1987",5.59349727280479
"SI03","1987",9.59844515159593
"SI04","1987",14.5891224692767
"SK01","1987",5.0531986774836
"SK02","1987",4.93893884868797
"SK03","1987",5.44729970016772
"SK04","1987",5.35736143672747
"UKC","1987",6.95469229691304
"UKD","1987",9.17232199610244
"UKE","1987",6.33592307897715
"UKF","1987",5.97177828084343
"UKG","1987",6.20803009298367
"UKH","1987",5.72910106091788
"UKJ","1987",5.82230079977198
"UKK","1987",6.90292898028635
"UKL","1987",8.82546958076719
"UKM","1987",7.97346111736364
"UKN","1987",7.63463719398803
"AT11","1988",5.12786403674763
"AT12","1988",5.33121646763885
"AT13","1988",4.89868474868407
"AT21","1988",6.9839166832191
"AT22","1988",7.80891193746653
"AT31","1988",9.3679103077888
"AT32","1988",12.9055780029466
"AT33","1988",9.61624997346604
"AT34","1988",11.9386793416251
"BE10","1988",8.30749994516373
"BE21","1988",8.13012020809403
"BE22","1988",7.39322303352403
"BE23","1988",6.78507098624753
"BE24","1988",7.55420964756502
"BE25","1988",7.00667788547246
"BE31","1988",7.40453534468976
"BE32","1988",8.0242325378229
"BE33","1988",8.36869581514592
"BE34","1988",10.2331545891827
"BE35","1988",8.81484830549412
"BG31","1988",4.54033234404282
"BG32","1988",4.30642500979977
"BG33","1988",4.54589718593264
"BG34","1988",4.22758901014225
"BG41","1988",4.42664990535889
"BG42","1988",4.17580800118022
"CY","1988",4.39663671819176
"CZ01","1988",4.416427577889
"CZ02","1988",4.995624986004
"CZ03","1988",6.39495331344605
"CZ04","1988",5.87652201182915
"CZ05","1988",6.35170056048161
"CZ06","1988",4.82033156596958
"CZ07","1988",5.45844293480066
"CZ08","1988",5.39440549811021
"DE1","1988",8.76329672008138
"DE2","1988",8.01984037046121
"DE4","1988",4.20672681124042
"DE5","1988",6.8851388893146
"DE6","1988",6.24544033515941
"DE7","1988",6.56157474284885
"DE8","1988",4.92787579391035
"DE9","1988",6.74409125190036
"DEA","1988",7.40614910283296
"DEB","1988",6.74112296357654
"DEC","1988",6.8947675207779
"DED","1988",5.7147103735174
"DEE","1988",4.3499907679988
"DEF","1988",7.31247085772752
"DEG","1988",5.83045088808591
"DK01","1988",5.83807971008158
"DK02","1988",4.85945089266222
"DK03","1988",7.58134802091209
"DK04","1988",6.89053312503822
"DK05","1988",6.37011974302636
"EE","1988",6.46314699467872
"EL30","1988",4.91940862343957
"EL41","1988",5.69096767124269
"EL42","1988",0
"EL43","1988",5.0642399804766
"EL51","1988",4.95947767485177
"EL52","1988",4.60382940858096
"EL53","1988",3.868585492727
"EL54","1988",7.42334738728845
"EL61","1988",4.30693314996888
"EL62","1988",8.72750010589758
"EL63","1988",6.90384948407851
"EL64","1988",4.777101481827
"EL65","1988",6.69343284423931
"ES11","1988",10.3137457636865
"ES12","1988",8.62648385066038
"ES13","1988",7.49840439427792
"ES21","1988",7.64889608359804
"ES22","1988",5.88196131593551
"ES23","1988",4.6107365185213
"ES24","1988",4.38886711488601
"ES30","1988",3.84023631251579
"ES41","1988",4.5929171894126
"ES42","1988",4.13750973034956
"ES43","1988",4.90687814775631
"ES51","1988",4.48693141108487
"ES52","1988",4.74408797630554
"ES53","1988",4.06749997039636
"ES61","1988",3.88647305867478
"ES62","1988",3.03192150830206
"ES70","1988",4.06218242624568
"FI19","1988",5.71688781123707
"FI1B","1988",6.04143335309293
"FI1C","1988",5.93226233040077
"FI1D","1988",5.08460196865379
"FI20","1988",5.47018116410228
"FR10","1988",6.32980080412858
"FR21","1988",7.56517618881567
"FR22","1988",6.52734178301158
"FR23","1988",6.44160926551758
"FR24","1988",5.73159446638856
"FR25","1988",6.2717355847463
"FR26","1988",7.11765117960094
"FR30","1988",7.26275280859105
"FR41","1988",7.74826586223198
"FR42","1988",8.27130525759188
"FR43","1988",10.1410040526152
"FR51","1988",5.99132164290321
"FR52","1988",6.65199118675707
"FR53","1988",6.49720174624948
"FR61","1988",8.00586751051795
"FR62","1988",7.35651421051229
"FR63","1988",8.49507534471602
"FR71","1988",8.47044853816799
"FR72","1988",7.0190956700577
"FR81","1988",5.62337898746356
"FR82","1988",5.66491189679929
"FR83","1988",7.60645834853252
"HR03","1988",8.21880134308492
"HR04","1988",6.2752492793436
"HU1","1988",4.43025832321909
"HU21","1988",4.36679960524961
"HU22","1988",4.76770314566828
"HU23","1988",4.45006161017873
"HU31","1988",4.72874203707491
"HU32","1988",4.59575600682698
"HU33","1988",3.80951527768194
"IE01","1988",9.13911966566063
"IE02","1988",9.88014860484553
"ITC1","1988",7.61620248593777
"ITC2","1988",15.1811020274044
"ITC3","1988",7.66079705478488
"ITC4","1988",7.31917229920049
"ITF1","1988",6.88828135854994
"ITF2","1988",4.45243474808547
"ITF3","1988",6.89908425925613
"ITF4","1988",3.96651409153538
"ITF5","1988",5.23241592492426
"ITF6","1988",8.88188764624082
"ITG1","1988",4.64222888748692
"ITG2","1988",4.77759300888252
"ITH3","1988",6.93381579479105
"ITH4","1988",13.3383077788353
"ITI1","1988",6.38816299528455
"ITI2","1988",6.39283980445548
"ITI4","1988",6.5203731683503
"LT","1988",5.28654565132327
"LU","1988",8.63105537639764
"LV","1988",5.74091658995426
"MT","1988",0
"NL11","1988",8.21821531490589
"NL12","1988",8.16351544293615
"NL13","1988",7.96942650472234
"NL21","1988",7.62853124891602
"NL22","1988",7.48383027025984
"NL23","1988",8.26217661407708
"NL31","1988",8.0813547113944
"NL32","1988",7.84855383376736
"NL33","1988",7.95581643603109
"NL34","1988",6.99412579074794
"NL41","1988",7.76132343255086
"NL42","1988",7.06725121169275
"PL11","1988",4.24654633371376
"PL12","1988",3.92130893151505
"PL21","1988",4.60136085651923
"PL22","1988",4.96575203283531
"PL31","1988",4.55157478637157
"PL32","1988",4.11808047443223
"PL33","1988",3.91982817545199
"PL34","1988",4.91742082300491
"PL41","1988",4.60874100453355
"PL42","1988",4.76501560372933
"PL43","1988",4.659377970417
"PL51","1988",5.36181251928434
"PL52","1988",4.74141594972515
"PL61","1988",4.28065023831841
"PL62","1988",4.76444905940055
"PL63","1988",4.95552874590302
"PT11","1988",7.63627389443805
"PT15","1988",5.3681443769104
"PT16","1988",7.3253115859264
"PT17","1988",5.88040938619415
"PT18","1988",5.52269844358365
"PT20","1988",0
"PT30","1988",0
"RO11","1988",4.96493950234788
"RO12","1988",4.35004388690937
"RO21","1988",3.88269314382063
"RO22","1988",3.2887800829394
"RO31","1988",3.86702434213754
"RO32","1988",4.15418319247597
"RO41","1988",3.72764649834056
"RO42","1988",4.16577401710398
"SE11","1988",4.85830285902915
"SE12","1988",5.42074086407277
"SE21","1988",6.16643098310288
"SE22","1988",6.64521715360887
"SE23","1988",7.60826877581112
"SE31","1988",6.05247012504029
"SE32","1988",4.90849851183705
"SE33","1988",5.01814890285964
"SI03","1988",8.30071518963172
"SI04","1988",11.4709197847731
"SK01","1988",4.74857720520125
"SK02","1988",4.8252033656389
"SK03","1988",5.55239363366961
"SK04","1988",5.39397682567483
"UKC","1988",6.66058006049731
"UKD","1988",9.46612607715199
"UKE","1988",6.40880641113489
"UKF","1988",5.52595535921563
"UKG","1988",6.04704635015724
"UKH","1988",5.12711474636442
"UKJ","1988",5.33404456388011
"UKK","1988",7.33112176506351
"UKL","1988",9.17342277794419
"UKM","1988",8.69571596750783
"UKN","1988",8.93068919941802
"AT11","1989",4.65792614290988
"AT12","1989",5.31826030649134
"AT13","1989",5.16233940440488
"AT21","1989",7.46042586723688
"AT22","1989",8.12576785524209
"AT31","1989",7.50956867473802
"AT32","1989",10.4167588851976
"AT33","1989",7.65274693628336
"AT34","1989",9.14180810927595
"BE10","1989",5.63500003019969
"BE21","1989",5.53513112204974
"BE22","1989",5.3003125059254
"BE23","1989",4.72585238755906
"BE24","1989",5.17209411657165
"BE25","1989",5.04051081294515
"BE31","1989",4.90412033199579
"BE32","1989",5.83562651083624
"BE33","1989",6.61919621668809
"BE34","1989",7.83256282613158
"BE35","1989",7.05258771058237
"BG31","1989",4.17531996764546
"BG32","1989",4.03860638949234
"BG33","1989",3.80524532548753
"BG34","1989",4.31732041314968
"BG41","1989",4.37616331418101
"BG42","1989",3.82000000068626
"CY","1989",2.37064747897377
"CZ01","1989",3.54095631904482
"CZ02","1989",4.05857403787353
"CZ03","1989",4.72475467148622
"CZ04","1989",4.63467631376151
"CZ05","1989",5.32383656032718
"CZ06","1989",4.09605980259981
"CZ07","1989",4.68092625207862
"CZ08","1989",5.07843299025916
"DE1","1989",6.08129412073128
"DE2","1989",6.27813760087466
"DE4","1989",3.43315289423358
"DE5","1989",5.55546657698189
"DE6","1989",5.11731133371029
"DE7","1989",5.71892986351731
"DE8","1989",3.8545485595131
"DE9","1989",5.23202307414453
"DEA","1989",5.79105256360297
"DEB","1989",5.65217021870882
"DEC","1989",6.3260385621667
"DED","1989",4.96464654103938
"DEE","1989",3.64214708496653
"DEF","1989",5.71830755256421
"DEG","1989",4.93714365550509
"DK01","1989",4.73653379431813
"DK02","1989",3.85366870215648
"DK03","1989",4.78745253123891
"DK04","1989",4.857101370245
"DK05","1989",4.43240572188608
"EE","1989",5.84660954659016
"EL30","1989",2.23131726393777
"EL41","1989",2.62610215807874
"EL42","1989",0
"EL43","1989",5.00296669010694
"EL51","1989",4.20131179740269
"EL52","1989",4.35575399342333
"EL53","1989",3.72056704642861
"EL54","1989",6.58579592864388
"EL61","1989",3.56527778591597
"EL62","1989",7.30416679382324
"EL63","1989",4.24586556665199
"EL64","1989",2.90826605995018
"EL65","1989",3.32731341120245
"ES11","1989",10.5803768268387
"ES12","1989",8.39690791497454
"ES13","1989",6.65202787206577
"ES21","1989",5.73525490291124
"ES22","1989",4.2172912329636
"ES23","1989",3.42088382278165
"ES24","1989",4.08577475869699
"ES30","1989",4.77376621113231
"ES41","1989",5.18926435726686
"ES42","1989",4.85414832260595
"ES43","1989",7.00827119444904
"ES51","1989",4.54639180014891
"ES52","1989",6.49767478207518
"ES53","1989",3.59249996456007
"ES61","1989",5.74927742411627
"ES62","1989",4.83516579559151
"ES70","1989",4.32126988584383
"FI19","1989",4.78306573847871
"FI1B","1989",5.3936333445708
"FI1C","1989",5.08082173889962
"FI1D","1989",5.04080805230064
"FI20","1989",4.72228257422862
"FR10","1989",4.82567765522789
"FR21","1989",5.30247191739558
"FR22","1989",4.97210595618535
"FR23","1989",4.83123925643631
"FR24","1989",4.37624764018077
"FR25","1989",4.81655619081602
"FR26","1989",5.19462502344134
"FR30","1989",5.57030570417695
"FR41","1989",6.04193138905036
"FR42","1989",6.07336648678885
"FR43","1989",7.76308997615195
"FR51","1989",5.17662783471055
"FR52","1989",5.13860402652351
"FR53","1989",4.883527823544
"FR61","1989",5.76226355324993
"FR62","1989",5.53326798315302
"FR63","1989",6.27134418929464
"FR71","1989",5.05547414393931
"FR72","1989",5.16355439302616
"FR81","1989",3.97861379934432
"FR82","1989",3.87620714027612
"FR83","1989",7.18208335422807
"HR03","1989",7.62788049658956
"HR04","1989",6.79726293567858
"HU1","1989",3.9271056080651
"HU21","1989",4.22922084123559
"HU22","1989",4.59005183373172
"HU23","1989",5.20720654840058
"HU31","1989",4.64309720885127
"HU32","1989",4.6207317342949
"HU33","1989",4.31076006565931
"IE01","1989",7.94285199150835
"IE02","1989",8.41365462145523
"ITC1","1989",5.0352364393615
"ITC2","1989",8.66310088687938
"ITC3","1989",7.31945649728827
"ITC4","1989",7.02354944101273
"ITF1","1989",8.14204482889037
"ITF2","1989",5.27886159422185
"ITF3","1989",7.18923998667753
"ITF4","1989",4.19704227768619
"ITF5","1989",5.25487984848358
"ITF6","1989",6.3964673621499
"ITG1","1989",3.79583999301889
"ITG2","1989",4.93835424257891
"ITH3","1989",7.94471400023814
"ITH4","1989",13.5756822897991
"ITI1","1989",7.02637071174289
"ITI2","1989",7.11415201666809
"ITI4","1989",7.94251514401741
"LT","1989",5.78024533186579
"LU","1989",6.85714816312471
"LV","1989",5.75219963795748
"MT","1989",0
"NL11","1989",5.63233725653058
"NL12","1989",5.5362898553479
"NL13","1989",5.49621153136241
"NL21","1989",5.63759596940525
"NL22","1989",5.47724556430545
"NL23","1989",5.73327928104362
"NL31","1989",5.82753279154328
"NL32","1989",5.7205661263023
"NL33","1989",5.70489873488744
"NL34","1989",4.69821080413276
"NL41","1989",5.35100886167506
"NL42","1989",5.16114490979536
"PL11","1989",3.23600690735162
"PL12","1989",3.65476066718896
"PL21","1989",5.89285795507224
"PL22","1989",4.72297199956178
"PL31","1989",4.24430736216243
"PL32","1989",4.51449020751441
"PL33","1989",4.29232903521757
"PL34","1989",4.33321547802421
"PL41","1989",2.79136059243508
"PL42","1989",3.58558355336946
"PL43","1989",3.33857311553199
"PL51","1989",4.29553088466531
"PL52","1989",4.01554202146778
"PL61","1989",2.67768531248694
"PL62","1989",4.61757001397442
"PL63","1989",3.75860490525762
"PT11","1989",8.86369952760831
"PT15","1989",8.66384901132311
"PT16","1989",8.63224817312734
"PT17","1989",8.61846137917138
"PT18","1989",8.35346131443056
"PT20","1989",0
"PT30","1989",0
"RO11","1989",4.56995443709983
"RO12","1989",3.55414647550898
"RO21","1989",3.16372532599708
"RO22","1989",2.47237062848943
"RO31","1989",2.65810591337514
"RO32","1989",2.67697167332455
"RO41","1989",3.16623478203259
"RO42","1989",3.97907966992992
"SE11","1989",3.74980692395834
"SE12","1989",3.91515493484185
"SE21","1989",4.2516750664953
"SE22","1989",4.64557793297975
"SE23","1989",5.48652486989032
"SE31","1989",4.39478751290763
"SE32","1989",4.94589337124839
"SE33","1989",4.78791666812584
"SI03","1989",9.05212317686885
"SI04","1989",11.9324284086775
"SK01","1989",3.62168485802508
"SK02","1989",3.59954895653081
"SK03","1989",5.22867212371586
"SK04","1989",5.75601936538471
"UKC","1989",4.23095835751663
"UKD","1989",7.49699836234445
"UKE","1989",4.81791282852968
"UKF","1989",5.03290991071716
"UKG","1989",5.8191987039334
"UKH","1989",4.5358536942323
"UKJ","1989",5.12594900491161
"UKK","1989",7.05562887566287
"UKL","1989",8.35711091436939
"UKM","1989",6.89436180699203
"UKN","1989",7.6150285416154
"AT11","1990",5.19010699787701
"AT12","1990",5.10443053423434
"AT13","1990",4.98047190322634
"AT21","1990",7.70172226175114
"AT22","1990",7.98435588805696
"AT31","1990",8.08872576257962
"AT32","1990",10.7906986061193
"AT33","1990",8.39828705380636
"AT34","1990",10.7406290315982
"BE10","1990",6.56416666507721
"BE21","1990",6.1018005604301
"BE22","1990",5.91783701701491
"BE23","1990",5.494549497962
"BE24","1990",5.72626692676163
"BE25","1990",5.73595819945081
"BE31","1990",5.16448439840942
"BE32","1990",6.2138549264708
"BE33","1990",6.88227932179792
"BE34","1990",8.11886028684619
"BE35","1990",6.53576024745901
"BG31","1990",3.30759176297856
"BG32","1990",3.15689736335759
"BG33","1990",3.31358366251187
"BG34","1990",4.64104369202912
"BG41","1990",3.69430929254865
"BG42","1990",3.8505815839821
"CY","1990",2.1181414999711
"CZ01","1990",3.0808900813846
"CZ02","1990",3.56949027878546
"CZ03","1990",4.4316253083547
"CZ04","1990",4.58223830243911
"CZ05","1990",5.21099212549781
"CZ06","1990",4.48661189170553
"CZ07","1990",5.2209937711918
"CZ08","1990",5.74325954237635
"DE1","1990",7.1983503465835
"DE2","1990",7.05901827864687
"DE4","1990",4.5220240437149
"DE5","1990",6.52105812276963
"DE6","1990",6.78789305761925
"DE7","1990",5.99060689275292
"DE8","1990",4.90294013108615
"DE9","1990",6.44908813085055
"DEA","1990",6.64622015528207
"DEB","1990",5.98575163932337
"DEC","1990",6.73772998076047
"DED","1990",4.84900220328093
"DEE","1990",4.35069564577944
"DEF","1990",7.8459813955949
"DEG","1990",5.15836898577318
"DK01","1990",5.19243955453813
"DK02","1990",5.08042222157045
"DK03","1990",7.0068979241027
"DK04","1990",6.67872942028559
"DK05","1990",6.10032109294949
"EE","1990",7.38799157475264
"EL30","1990",2.53048383145623
"EL41","1990",3.77473125889176
"EL42","1990",0
"EL43","1990",3.645039973557
"EL51","1990",4.27582536447657
"EL52","1990",4.29496032649666
"EL53","1990",4.59202636983217
"EL54","1990",7.28129689400311
"EL61","1990",4.63591554888488
"EL62","1990",8.00416672726472
"EL63","1990",6.0737634031042
"EL64","1990",4.28026914221136
"EL65","1990",5.67753320053887
"ES11","1990",9.2303037285218
"ES12","1990",8.74664475328741
"ES13","1990",8.84658412087764
"ES21","1990",7.47371373182418
"ES22","1990",4.98743019914537
"ES23","1990",3.71680558143616
"ES24","1990",3.57645018718262
"ES30","1990",2.90008350574302
"ES41","1990",3.77574763817634
"ES42","1990",3.19828094448044
"ES43","1990",4.19181084336867
"ES51","1990",4.68984372539584
"ES52","1990",4.30492320016725
"ES53","1990",4.96583341434598
"ES61","1990",3.22375038169341
"ES62","1990",2.99771578813631
"ES70","1990",3.23587302794118
"FI19","1990",4.85835778520953
"FI1B","1990",6.05197773701615
"FI1C","1990",5.50176521954329
"FI1D","1990",4.35914935239842
"FI20","1990",5.63456529767617
"FR10","1990",4.35094547899433
"FR21","1990",5.75322573209407
"FR22","1990",5.07759531203192
"FR23","1990",5.29231268684572
"FR24","1990",4.24176866636709
"FR25","1990",5.50780293356533
"FR26","1990",5.89622629165135
"FR30","1990",5.76637562603056
"FR41","1990",6.86551971896033
"FR42","1990",6.77975667428478
"FR43","1990",9.03995094198968
"FR51","1990",5.10981095305378
"FR52","1990",6.91140740267101
"FR53","1990",5.59855398611334
"FR61","1990",7.62735101339214
"FR62","1990",6.55514409402061
"FR63","1990",8.10396324197811
"FR71","1990",7.08080771000712
"FR72","1990",6.3682114040639
"FR81","1990",5.13048924358935
"FR82","1990",5.43276193110716
"FR83","1990",9.13812502390808
"HR03","1990",8.32686455834152
"HR04","1990",5.92388808789413
"HU1","1990",3.8939574248868
"HU21","1990",4.37069817280881
"HU22","1990",4.95507880577055
"HU23","1990",4.83964334780063
"HU31","1990",4.09661904749653
"HU32","1990",3.65673013846368
"HU33","1990",3.867870596732
"IE01","1990",9.50352563706341
"IE02","1990",8.88363487166924
"ITC1","1990",6.07646193067546
"ITC2","1990",8.77646905917024
"ITC3","1990",7.99550726469876
"ITC4","1990",7.09193318239941
"ITF1","1990",8.03612424737324
"ITF2","1990",5.66381757133247
"ITF3","1990",8.00301511394331
"ITF4","1990",4.28209506294214
"ITF5","1990",5.04112173914091
"ITF6","1990",8.52345652991663
"ITG1","1990",6.24123506619702
"ITG2","1990",5.84358773602989
"ITH3","1990",7.24905966012624
"ITH4","1990",14.4578509080176
"ITI1","1990",8.3294890406172
"ITI2","1990",7.69421063259844
"ITI4","1990",8.99181561660735
"LT","1990",6.55152228670758
"LU","1990",7.33155687718453
"LV","1990",6.81307217026439
"MT","1990",0
"NL11","1990",6.97610516852575
"NL12","1990",7.32779975002561
"NL13","1990",7.0340082897618
"NL21","1990",6.92000479157743
"NL22","1990",6.50955258203817
"NL23","1990",7.38710570430922
"NL31","1990",6.5924794585834
"NL32","1990",6.5259266681748
"NL33","1990",6.37838737379041
"NL34","1990",5.32669518861213
"NL41","1990",6.02153752386217
"NL42","1990",5.5791618399574
"PL11","1990",3.9527702249131
"PL12","1990",4.03255893126307
"PL21","1990",5.75771739202997
"PL22","1990",5.41189927131934
"PL31","1990",4.70403835917917
"PL32","1990",5.3369888547259
"PL33","1990",5.12866820806659
"PL34","1990",4.95923940197978
"PL41","1990",3.90018905946073
"PL42","1990",4.58408742906896
"PL43","1990",4.05831910289138
"PL51","1990",4.2483086578711
"PL52","1990",4.32942452215534
"PL61","1990",4.36289833608438
"PL62","1990",5.03529459975349
"PL63","1990",5.51067097923536
"PT11","1990",5.79533752197759
"PT15","1990",4.89566001827601
"PT16","1990",6.21870650310015
"PT17","1990",5.61809934778902
"PT18","1990",5.0027791811883
"PT20","1990",0
"PT30","1990",0
"RO11","1990",2.9087166297447
"RO12","1990",2.78122235253626
"RO21","1990",1.82704864248236
"RO22","1990",1.82690282522717
"RO31","1990",2.08839161798683
"RO32","1990",2.19131351702977
"RO41","1990",2.27000475123339
"RO42","1990",2.66863384437311
"SE11","1990",5.71130080290926
"SE12","1990",5.28521093680368
"SE21","1990",5.71164423690567
"SE22","1990",5.69616861883099
"SE23","1990",7.33262920374005
"SE31","1990",5.99912016289643
"SE32","1990",5.44566065831496
"SE33","1990",5.05838114841551
"SI03","1990",8.83601535105005
"SI04","1990",13.0944318258351
"SK01","1990",4.24991988944326
"SK02","1990",4.14340058767467
"SK03","1990",6.0488749117573
"SK04","1990",5.5921298569477
"UKC","1990",5.82078841825326
"UKD","1990",8.71027665356216
"UKE","1990",5.52356539140909
"UKF","1990",4.3675114988199
"UKG","1990",5.36289324909008
"UKH","1990",4.04083240910792
"UKJ","1990",4.66715189407244
"UKK","1990",6.78240690559595
"UKL","1990",8.67463775150607
"UKM","1990",9.03591389104724
"UKN","1990",9.45223065406197
"AT11","1991",5.78334189866065
"AT12","1991",5.07718246600762
"AT13","1991",5.1260542222654
"AT21","1991",7.84821300445883
"AT22","1991",8.41916667055095
"AT31","1991",7.02980855204291
"AT32","1991",10.0647658831684
"AT33","1991",8.48117284421567
"AT34","1991",9.88830182762266
"BE10","1991",6.73333340883255
"BE21","1991",6.54334434208974
"BE22","1991",5.19869489975127
"BE23","1991",6.16094078095688
"BE24","1991",5.58340409995592
"BE25","1991",6.28419279614373
"BE31","1991",5.21082864948328
"BE32","1991",6.63294370777959
"BE33","1991",5.96132585953501
"BE34","1991",7.19737824573092
"BE35","1991",5.8754715031307
"BG31","1991",5.32645832461357
"BG32","1991",5.36211549171714
"BG33","1991",5.31714043352673
"BG34","1991",5.20867634444561
"BG41","1991",5.33273765803117
"BG42","1991",4.77772444925743
"CY","1991",3.92412474061356
"CZ01","1991",3.01020552479897
"CZ02","1991",3.53266788092005
"CZ03","1991",4.07568400412798
"CZ04","1991",4.18547863055523
"CZ05","1991",5.33096538942512
"CZ06","1991",4.16697455701777
"CZ07","1991",5.34630656498944
"CZ08","1991",5.85322996283593
"DE1","1991",5.77326271460841
"DE2","1991",5.91694221201164
"DE4","1991",3.4934701883186
"DE5","1991",5.02719727687413
"DE6","1991",5.51949677321146
"DE7","1991",4.49754597171884
"DE8","1991",4.03197286166536
"DE9","1991",5.09192317269455
"DEA","1991",5.46744635443037
"DEB","1991",4.51210337550785
"DEC","1991",5.21497280564082
"DED","1991",4.32349165422576
"DEE","1991",3.35453530280394
"DEF","1991",6.37122925772374
"DEG","1991",3.90697777300681
"DK01","1991",4.00576086090383
"DK02","1991",4.11562483920723
"DK03","1991",3.91913144325144
"DK04","1991",4.00287619458097
"DK05","1991",3.73109327897688
"EE","1991",6.44179025254446
"EL30","1991",4.93833334479601
"EL41","1991",3.94395160610958
"EL42","1991",0
"EL43","1991",5.525386678949
"EL51","1991",4.1585047903487
"EL52","1991",4.75712298995091
"EL53","1991",5.59975164283317
"EL54","1991",9.09128033620923
"EL61","1991",5.55064910143411
"EL62","1991",8.8816666106383
"EL63","1991",6.81293539734938
"EL64","1991",5.51300205014199
"EL65","1991",5.64555140274266
"ES11","1991",10.2281211643845
"ES12","1991",9.0005482579881
"ES13","1991",8.23205351440895
"ES21","1991",7.63491376209493
"ES22","1991",4.92453365079833
"ES23","1991",4.13070497529813
"ES24","1991",3.88091118899942
"ES30","1991",2.94196661173597
"ES41","1991",3.39253874389736
"ES42","1991",3.48186798080804
"ES43","1991",4.38922140078332
"ES51","1991",4.77873840510815
"ES52","1991",4.59297424672993
"ES53","1991",5.30083332707485
"ES61","1991",3.9736628152816
"ES62","1991",2.70544238132418
"ES70","1991",2.80214291959557
"FI19","1991",4.97245967784352
"FI1B","1991",5.59883331312074
"FI1C","1991",5.43289853533109
"FI1D","1991",5.41809902915035
"FI20","1991",5.49992760799933
"FR10","1991",4.47726646794395
"FR21","1991",4.85456656616055
"FR22","1991",4.74438878644914
"FR23","1991",5.21778691299857
"FR24","1991",4.43395847323163
"FR25","1991",5.29228455633942
"FR26","1991",5.10263017413926
"FR30","1991",5.84380948555813
"FR41","1991",5.07299140658362
"FR42","1991",5.7550995289664
"FR43","1991",8.05155510382325
"FR51","1991",5.20158549601947
"FR52","1991",6.13119538034818
"FR53","1991",5.46041282497319
"FR61","1991",7.01897520223856
"FR62","1991",6.21834114168615
"FR63","1991",7.31026825960894
"FR71","1991",6.36085632312924
"FR72","1991",5.1298972141849
"FR81","1991",4.72023159026157
"FR82","1991",5.24949524709511
"FR83","1991",8.0436805465983
"HR03","1991",9.03434172184228
"HR04","1991",7.46133348954621
"HU1","1991",4.9626083487769
"HU21","1991",5.17726541906795
"HU22","1991",5.67967873916129
"HU23","1991",5.49877270750808
"HU31","1991",5.22805159777137
"HU32","1991",4.4290200635096
"HU33","1991",4.97864949396832
"IE01","1991",7.66747230334236
"IE02","1991",8.16213761722024
"ITC1","1991",7.10991205116079
"ITC2","1991",8.0068665454229
"ITC3","1991",10.2378986799631
"ITC4","1991",6.63932236786995
"ITF1","1991",8.47084891860523
"ITF2","1991",6.22090317194
"ITF3","1991",8.47104857958881
"ITF4","1991",4.07810738536709
"ITF5","1991",5.551956800719
"ITF6","1991",7.83662319613108
"ITG1","1991",5.84361551144507
"ITG2","1991",5.74591305048609
"ITH3","1991",8.15982282527706
"ITH4","1991",14.7157236836003
"ITI1","1991",8.71312498455995
"ITI2","1991",8.96040839429556
"ITI4","1991",8.57383702201657
"LT","1991",4.95317821852183
"LU","1991",5.72920411863846
"LV","1991",5.48356106162918
"MT","1991",0
"NL11","1991",5.39350501526792
"NL12","1991",5.26695876969915
"NL13","1991",5.4505288811884
"NL21","1991",5.32829082366966
"NL22","1991",5.24875701605991
"NL23","1991",5.53706822510169
"NL31","1991",5.92179403242415
"NL32","1991",5.80410728113847
"NL33","1991",5.72166000919947
"NL34","1991",5.7007394153503
"NL41","1991",5.50929687322949
"NL42","1991",5.08901937169153
"PL11","1991",3.58097041394466
"PL12","1991",3.36382073149018
"PL21","1991",5.63698116738727
"PL22","1991",5.25722222424566
"PL31","1991",3.74278068840591
"PL32","1991",4.75839316169162
"PL33","1991",3.84094635229741
"PL34","1991",3.91163260176037
"PL41","1991",3.53500066427399
"PL42","1991",4.19074208260756
"PL43","1991",3.18398147842653
"PL51","1991",4.40324324756822
"PL52","1991",4.97355779578488
"PL61","1991",3.61480913628381
"PL62","1991",4.20773845136379
"PL63","1991",4.70529452136707
"PT11","1991",6.19303962877866
"PT15","1991",4.36388663068497
"PT16","1991",5.80810869148042
"PT17","1991",5.07758405161967
"PT18","1991",4.35024827140771
"PT20","1991",0
"PT30","1991",0
"RO11","1991",3.46452246470587
"RO12","1991",3.15937916816333
"RO21","1991",3.0343490658725
"RO22","1991",2.45248195193775
"RO31","1991",3.33738629520395
